,actorID,movieID
2198,15397,1093
2199,18391,1654
2200,7502,1654
2201,4960,1654
2202,4774,1654
2203,11147,1654
2204,3151,11356
2205,6837,11356
2206,5247,11356
2207,10158,678
2208,10159,678
2209,2090,678
2210,10160,678
2211,10161,678
2212,449,10191
2213,17276,10191
2214,24264,10191
2215,59174,10191
2216,21007,10191
2217,1223786,296096
2218,237455,296096
2219,47627,296096
2220,4391,296096
2221,74056,296096
2222,3894,49026
2223,3895,49026
2224,64,49026
2225,1813,49026
2226,2524,49026
2227,34491,29458
2228,107626,29458
2229,120656,29458
2230,16970,1417
2231,16971,1417
2232,16972,1417
2233,17005,1417
2234,684,284427
2235,25409,284427
2236,7805,284427
2237,7817,284427
2238,16783,284427
2239,65571,375572
2240,1589101,375572
2241,1033152,375572
2242,4110,910
2243,7570,910
2244,2673,910
2245,13975,910
2246,10487,910
2247,568657,19026
2248,765,19026
2249,41526,19026
2250,1554383,374473
2251,1182598,374473
2252,13352,877
2253,13353,877
2254,13354,877
2255,13355,877
2256,13356,877
2257,13524,11031
2258,21731,11031
2259,6008,11031
2260,3026,11031
2261,104410,11031
2262,25002,49797
2263,64880,49797
2264,87090,49797
2265,10798,37719
2266,10799,37719
2267,10800,37719
2268,10802,37719
2269,143593,26280
2270,86612,26280
2271,469462,26280
2272,142689,26280
2273,1371398,277216
2274,1154054,277216
2275,1115984,277216
2276,378,68
2277,380,68
2278,381,68
2279,65,68
2280,382,68
2281,2749,220
2282,2750,220
2283,2669,220
2284,2751,220
2285,2752,220
2286,1047948,439584
2287,229573,439584
2288,7707,439584
2289,221078,439584
2290,9741,648
2291,9744,648
2292,9745,648
2293,1050248,313297
2294,6885,313297
2295,108916,313297
2296,10297,313297
2297,5469,313297
2298,20124,1939
2299,13578,1939
2300,20125,1939
2301,1905,1939
2302,3362,1939
2303,69310,18079
2304,119671,18079
2305,7241,527
2306,7242,527
2307,1896,205
2308,2598,205
2309,1733,205
2310,73421,205
2311,71507,11421
2312,32885,11421
2313,6952,792
2314,5293,792
2315,85,792
2316,2178,792
2317,13022,792
2318,6588,793
2319,6677,793
2320,2778,793
2321,4784,793
2322,3382,793
2323,2565,4481
2324,4885,4481
2325,6012,4481
2326,23388,4481
2327,4110,11016
2328,7570,11016
2329,17753,11016
2330,13566,11016
2331,14965,11016
2332,1932,11113
2333,35321,11113
2334,12727,11113
2335,15387,11113
2336,3366,11113
2337,16483,1366
2338,3094,1366
2339,4521,1366
2340,16523,1366
2341,82119,15097
2342,4275,15097
2343,47337,15097
2344,76826,15097
2345,1269,820
2346,2176,820
2347,64,820
2348,4724,820
2349,12132,820
2350,929905,83666
2351,819,83666
2352,62,83666
2353,1532,83666
2354,1231,334
2355,3905,334
2356,4764,334
2357,500,334
2358,4492,334
2359,2130,2493
2360,32,2493
2361,25503,2493
2362,14541,2493
2363,2231,273248
2364,6856,273248
2365,10431,273248
2366,27740,273248
2367,76961,273248
2368,1034681,333339
2369,1173984,333339
2370,77335,333339
2371,1059572,333339
2372,51990,333339
2373,7663,21734
2374,7664,21734
2375,7665,21734
2376,7666,21734
2377,131,242582
2378,14343,242582
2379,53240,242582
2380,2053,242582
2381,97604,242582
2382,21089,40662
2383,49624,40662
2384,41686,40662
2385,11355,40662
2386,39187,375262
2387,54693,375262
2388,3293,375262
2389,3292,375262
2390,1496392,375262
2391,1892,286217
2392,83002,286217
2393,41091,286217
2394,8447,286217
2395,454,286217
2396,113732,180299
2397,1154465,180299
2398,1155281,180299
2399,670,13413
2400,60074,13413
2401,521,165
2402,1062,165
2403,1063,165
2404,1951,165
2405,1072,165
2406,3317,5910
2407,137029,5910
2408,4990,5910
2409,73457,283995
2410,8691,283995
2411,543530,283995
2412,12835,283995
2413,51329,283995
2414,4110,17057
2415,77081,17057
2416,81179,17057
2417,81180,17057
2418,14359,17057
2419,4483,37247
2420,10774,37247
2421,9594,37247
2422,8608,37247
2423,85,22
2424,118,22
2425,114,22
2426,116,22
2427,1709,22
2428,3243,244
2429,3242,244
2430,3244,244
2431,3245,244
2432,97912,10331
2433,97913,10331
2434,97914,10331
2435,97915,10331
2436,97916,10331
2437,71140,12548
2438,45982,12548
2439,30832,12548
2440,14151,12548
2441,37058,8094
2442,53998,8094
2443,8326,8094
2444,53999,8094
2445,10980,672
2446,10989,672
2447,10990,672
2448,194,672
2449,4566,672
2450,17605,283587
2451,7317,531
2452,89193,49992
2453,73864,49992
2454,449,82702
2455,112,82702
2456,17276,82702
2457,24264,82702
2458,59174,82702
2459,16828,100402
2460,1245,100402
2461,2231,100402
2462,4135,100402
2463,60898,100402
2464,5472,207703
2465,2231,207703
2466,2983,207703
2467,1303037,207703
2468,3895,207703
2469,3508,4024
2470,34594,4024
2471,28676,4024
2472,32428,3529
2473,13577,3529
2474,41516,3529
2475,32430,3529
2476,32431,3529
2477,5208,167581
2478,38773,167581
2479,2343,167581
2480,31444,167581
2481,1201637,347201
2482,82055,347201
2483,82056,347201
2484,110665,347201
2485,1932,3001
2486,11390,3001
2487,3265,3001
2488,10021,3001
2489,29519,3001
2490,8977,9806
2491,18686,9806
2492,59361,9806
2493,11662,9806
2494,112901,111083
2495,19907,111083
2496,566544,111083
2497,1461,10315
2498,5064,10315
2499,17881,10315
2500,1532,10315
2501,5293,10315
2502,68842,489999
2503,23959,489999
2504,2749,221
2505,2769,221
2506,2770,221
2507,2772,221
2508,2771,221
2509,15135,11657
2510,37131,11657
2511,14276,11657
2512,2565,11657
2513,35003,11657
2514,66761,11220
2515,43661,11220
2516,66762,11220
2517,62,562
2518,4566,562
2519,7674,562
2520,7673,562
2521,7672,562
2522,85,1587
2523,6193,1587
2524,3196,1587
2525,2453,1587
2526,1341,14756
2527,20519,14756
2528,117760,14756
2529,83820,14756
2530,68515,11190
2531,68517,11190
2532,68518,11190
2533,37632,306819
2534,227454,306819
2535,73381,306819
2536,17064,306819
2537,8197,306819
2538,85,162
2539,1920,162
2540,1902,162
2541,1903,162
2542,1904,162
2543,36662,414425
2544,76512,414425
2545,1115984,414425
2546,84933,414425
2547,9828,414425
2548,14821,4593
2549,3508,4593
2550,24684,4593
2551,38341,4593
2552,19092,4593
2553,55912,38251
2554,106350,38251
2555,71296,38251
2556,55914,38251
2557,70132,12516
2558,72605,12516
2559,72606,12516
2560,72607,12516
2561,1619,11782
2562,1337,11782
2563,66717,11782
2564,70590,11782
2565,78350,12429
2566,21171,5528
2567,7693,5528
2568,22306,5528
2569,43998,5528
2570,19073,1786
2571,1003,41411
2572,19119,41411
2573,126386,41411
2574,4529,41411
2575,4483,11040
2576,6450,11040
2577,1936,11040
2578,58661,11040
2579,6807,17431
2580,1979,17431
2581,115146,17431
2582,8724,10907
2583,8725,10907
2584,8727,10907
2585,4113,10907
2586,8726,10907
2587,24476,31417
2588,15385,31417
2589,27980,31417
2590,128484,31417
2591,24300,31417
2592,9777,22683
2593,55314,22683
2594,53923,22683
2595,509344,499631
2596,27272,499631
2597,1413811,499631
2598,1010113,499631
2599,10017,6844
2600,14528,6844
2601,10606,6844
2602,13566,6844
2603,41240,6844
2604,8349,3133
2605,5606,3133
2606,33060,3133
2607,8255,3133
2608,33059,3133
2609,1205,16642
2610,69054,16642
2611,9880,16642
2612,2096,16642
2613,111690,54186
2614,124402,54186
2615,559416,54186
2616,18197,8073
2617,1958,8073
2618,17578,8073
2619,8789,2013
2620,8925,2013
2621,8791,2013
2622,7276,2013
2623,56934,9081
2624,6163,9081
2625,569,9081
2626,1146,9081
2627,57970,9081
2628,9126,4909
2629,2369,4909
2630,39491,4909
2631,3508,4909
2632,39955,4909
2633,1844,269258
2634,26532,269258
2635,1852,269258
2636,49018,269258
2637,6598,900
2638,2638,900
2639,2436,900
2640,13819,900
2641,13820,900
2642,13240,4995
2643,1231,4995
2644,16475,4995
2645,1896,4995
2646,4764,4995
2647,3894,272
2648,3895,272
2649,3896,272
2650,3897,272
2651,64,272
2652,20664,11299
2653,68916,11299
2654,68917,11299
2655,40325,11299
2656,955,99
2657,953,99
2658,954,99
2659,958,99
2660,1350,1600
2661,17888,1600
2662,1142,1600
2663,17896,1600
2664,97561,27327
2665,35040,27327
2666,69055,27327
2667,26283,27327
2668,10872,2062
2669,65,2062
2670,7962,2062
2671,6197,2062
2672,21198,2062
2673,122851,489925
2674,52419,489925
2675,1375796,489925
2676,6251,11167
2677,68422,11167
2678,8227,11167
2679,30141,11167
2680,11207,21450
2681,80366,21450
2682,1641,21450
2683,58090,21450
2684,42641,21450
2685,14277,2000
2686,20546,2000
2687,20548,2000
2688,50,2433
2689,18809,2433
2690,20030,2433
2691,24880,2433
2692,1205,1592
2693,819,1592
2694,350,1592
2695,4251,1592
2696,3910,1592
2697,7124,28580
2698,20391,28580
2699,101490,28580
2700,79247,28580
2701,79248,28580
2702,1158,9040
2703,56780,9040
2704,81051,21575
2705,17498,21575
2706,89626,21575
2707,101,64
2708,398,64
2709,1610,64
2710,3618,64
2711,10980,767
2712,10989,767
2713,10990,767
2714,10993,767
2715,5658,767
2716,1666,907
2717,400,907
2718,522,907
2719,12248,907
2720,72590,303483
2721,1385600,303483
2722,7280,303483
2723,94185,222935
2724,1159982,222935
2725,232006,222935
2726,4784,222935
2727,131006,222935
2728,16855,10229
2729,81295,10229
2730,9979,10229
2731,589,10229
2732,37014,10229
2733,1920,3558
2734,11701,3558
2735,20387,3558
2736,328,3558
2737,32798,3558
2738,9609,643
2739,9610,643
2740,9607,643
2741,2922,229
2742,2926,229
2743,2923,229
2744,2924,229
2745,2925,229
2746,14298,940
2747,7640,940
2748,14299,940
2749,2092,940
2750,2227,824
2751,3061,824
2752,5723,824
2753,388,824
2754,12206,824
2755,4756,9377
2756,2394,9377
2757,29091,9377
2758,4004,9377
2759,722,9377
2760,380,3870
2761,16927,3870
2762,24590,3870
2763,34027,3870
2764,94011,13187
2765,8977,260513
2766,18686,260513
2767,59361,260513
2768,1642,175
2769,1003,175
2770,2165,175
2771,2166,175
2772,15140,9394
2773,18841,9394
2774,227037,9394
2775,32370,9394
2776,3223,24428
2777,16828,24428
2778,103,24428
2779,74568,24428
2780,1245,24428
2781,17141,773
2782,3051,773
2783,4495,773
2784,17142,773
2785,17140,773
2786,10017,871
2787,7505,871
2788,10539,871
2789,12023,871
2790,10692,244267
2791,222330,244267
2792,469759,244267
2793,215055,244267
2794,128645,244267
2795,10980,675
2796,10989,675
2797,10990,675
2798,5658,675
2799,5469,675
2800,2888,11321
2801,5916,11321
2802,70304,11321
2803,57755,11321
2804,8177,11321
2805,1142720,308369
2806,1394670,308369
2807,1173984,308369
2808,86310,308369
2809,17039,308369
2810,5341,11046
2811,190,11046
2812,67916,11046
2813,67917,11046
2814,39741,11046
2815,9560,9552
2816,2201,9552
2817,37366,9552
2818,5248,9552
2819,1243,11562
2820,2641,11562
2821,5657,11562
2822,20747,11562
2823,21278,11562
2824,3317,4291
2825,13257,4291
2826,70336,51608
2827,144591,51608
2828,84093,19101
2829,45453,19101
2830,15498,19101
2831,34407,19101
2832,738,983
2833,3895,983
2834,290,983
2835,11852,983
2836,14754,983
2837,87637,83389
2838,548758,83389
2839,20330,83389
2840,5344,9444
2841,3036,9444
2842,1062,9444
2843,14730,9444
2844,5587,9444
2845,126478,30018
2846,70336,30018
2847,1299287,30018
2848,141541,30018
2849,3635,1712
2850,18735,1712
2851,2749,1712
2852,14701,1712
2853,18736,1712
2854,1844,158
2855,1852,158
2856,1853,158
2857,677,158
2858,1854,158
2859,193,1632
2860,5293,1632
2861,3910,1632
2862,1370,1632
2863,8655,1632
2864,1243,5143
2865,3895,5143
2866,12021,5143
2867,4,5143
2868,10767,5143
2869,39459,211387
2870,11367,211387
2871,55470,211387
2872,2203,211387
2873,16828,211387
2874,31,109424
2875,2229,109424
2876,94864,109424
2877,15824,109424
2878,120019,50531
2879,120020,50531
2880,120025,50531
2881,7543,50531
2882,380,262
2883,3663,262
2884,1041,262
2885,3664,262
2886,1243,11610
2887,3092,11610
2888,10555,11610
2889,70013,11610
2890,95788,11610
2891,20141,16372
2892,22529,16372
2893,7640,16372
2894,70447,16372
2895,1892,9023
2896,2505,9023
2897,5823,15121
2898,290,15121
2899,7331,15121
2900,29283,15121
2901,77860,12169
2902,54228,12169
2903,71507,12169
2904,146287,12169
2905,500,137113
2906,5081,137113
2907,2039,137113
2908,2053,137113
2909,6355,578
2910,8606,578
2911,3037,578
2912,8607,578
2913,8608,578
2914,1327993,337703
2915,40325,15137
2916,8984,638
2917,4687,638
2918,9296,638
2919,9287,638
2920,9285,638
2921,11389,746
2922,11390,746
2923,6720,746
2924,69033,746
2925,11392,746
2926,6837,8333
2927,8606,8333
2928,1936,8333
2929,1210,8333
2930,53285,8333
2931,49767,7735
2932,38773,7735
2933,692,7735
2934,1859,7735
2935,1158,9475
2936,5577,9475
2937,8986,9475
2938,5503,9475
2939,1233,9475
2940,53445,468284
2941,1585765,468284
2942,31,8358
2943,9994,8358
2944,38026,8358
2945,3636,642
2946,4135,642
2947,9594,642
2948,8260,642
2949,5732,642
2950,69055,11906
2951,24608,11906
2952,54153,11906
2953,15385,11906
2954,11357,765
2955,5823,433
2956,61303,433
2957,5825,433
2958,5826,433
2959,5827,433
2960,10127,3116
2961,4483,3116
2962,19335,3116
2963,1943,3116
2964,30585,3116
2965,7060,57158
2966,1327,57158
2967,30315,57158
2968,71580,57158
2969,112,57158
2970,1229,309809
2971,851784,309809
2972,53714,309809
2973,8293,309809
2974,879,10778
2975,3910,10778
2976,1010,10778
2977,4691,10778
2978,1245,10778
2979,193,592
2980,3096,592
2981,8351,592
2982,8434,592
2983,3,592
2984,10798,3063
2985,10800,3063
2986,10799,3063
2987,30014,3063
2988,10804,3063
2989,4173,1245
2990,7056,1245
2991,1292,1245
2992,20006,1245
2993,3291,1245
2994,25002,11344
2995,116175,11344
2996,69080,11344
2997,68903,11344
2998,1299287,11344
2999,380,1607
3000,9046,1607
3001,17917,1607
3002,17918,1607
3003,17919,1607
3004,76621,16234
3005,34947,16234
3006,2,16234
3007,52929,16234
3008,923,16234
3009,93210,264660
3010,227454,264660
3011,25072,264660
3012,1457238,264660
3013,6718,985
3014,14794,985
3015,14795,985
3016,14796,985
3017,32987,5708
3018,2206,5708
3019,5644,5708
3020,29234,5708
3021,109746,15371
3022,616,15371
3023,2638,212
3024,2670,212
3025,2669,212
3026,2672,212
3027,2437,212
3028,131,13466
3029,2955,13466
3030,4784,13466
3031,26999,13466
3032,10128,13466
3033,8975,625
3034,8976,625
3035,8977,625
3036,6949,625
3037,116,4347
3038,5530,4347
3039,6979,4347
3040,36592,4347
3041,4154,4347
3042,234352,389015
3043,60898,389015
3044,19,389015
3045,86034,389015
3046,1294982,389015
3047,3088,16958
3048,4343,16958
3049,13296,16958
3050,6577,16958
3051,3149,16958
3052,55934,246741
3053,55936,246741
3054,586951,246741
3055,6449,475
3056,6450,475
3057,6451,475
3058,3460,475
3059,193,475
3060,209,10683
3061,16165,10683
3062,1233,10683
3063,19152,10683
3064,11108,747
3065,11109,747
3066,11110,747
3067,11111,747
3068,7028,747
3069,3063,71859
3070,4764,71859
3071,132157,71859
3072,230659,221731
3073,84028,221731
3074,31078,221731
3075,70209,221731
3076,21874,14813
3077,78076,14813
3078,78077,14813
3079,25627,14813
3080,40352,14813
3081,3392,2649
3082,2228,2649
3083,13549,2649
3084,8986,2649
3085,5953,2649
3086,5292,10637
3087,883,10637
3088,43858,10637
3089,65829,10637
3090,17265,10637
3091,2224,319
3092,4687,319
3093,4688,319
3094,4689,319
3095,64,319
3096,2296,9693
3097,3895,9693
3098,1231,9693
3099,5294,9693
3100,56365,9693
3101,1241,379
3102,5168,379
3103,4726,379
3104,884,379
3105,3926,379
3106,50,11481
3107,58339,11481
3108,69555,11481
3109,5962,11481
3110,67917,11481
3111,879,12498
3112,20309,12498
3113,22131,12498
3114,27772,12498
3115,155,12498
3116,35742,10757
3117,55061,10757
3118,35780,10757
3119,78749,10757
3120,15827,812
3121,2157,812
3122,15829,812
3123,15830,812
3124,15831,812
3125,121732,244088
3126,5077,244088
3127,3124,244088
3128,34491,244088
3129,14528,966
3130,3265,966
3131,13565,966
3132,4960,966
3133,14060,966
3134,76339,364433
3135,1523981,364433
3136,509344,364433
3137,120640,364433
3138,1228355,440596
3139,1228352,440596
3140,54193,440596
3141,964415,440596
3142,1233,4960
3143,2206,4960
3144,10431,4960
3145,1812,4960
3146,2229,4960
3147,145121,432616
3148,4273,432616
3149,59031,432616
3150,28463,432616
3151,27433,37769
3152,95019,37769
3153,106346,37769
3154,31614,37769
3155,478,71
3156,477,71
3157,481,71
3158,479,71
3159,480,71
3160,3489,382614
3161,1274508,382614
3162,1277188,382614
3163,7404,382614
3164,1483976,382614
3165,15070,923
3166,19588,198375
3167,119143,198375
3168,14277,6404
3169,6553,6404
3170,2310,6404
3171,49505,6404
3172,20699,2009
3173,20698,2009
3174,39959,2009
3175,39960,2009
3176,39961,2009
3177,3063,387426
3178,17142,387426
3179,1304602,387426
3180,131,387426
3181,112561,387426
3182,5064,688
3183,190,688
3184,10379,688
3185,10380,688
3186,3223,10435
3187,400,10435
3188,80365,10435
3189,20005,10435
3190,1231,284293
3191,7447,284293
3192,37917,284293
3193,7517,284293
3194,83222,284293
3195,10859,293660
3196,54882,293660
3197,1047649,293660
3198,51990,293660
3199,78452,293660
3200,3136,1360
3201,658,1360
3202,6859,1360
3203,16406,1360
3204,8688,1360
3205,16962,11658
3206,70336,11658
3207,70337,11658
3208,70338,11658
3209,133917,43920
3210,1117313,487558
3211,1023139,487558
3212,1606394,487558
3213,17052,487558
3214,82857,487558
3215,17064,346648
3216,19923,346648
3217,39658,346648
3218,1304662,346648
3219,1047948,406385
3220,229573,406385
3221,27399,406385
3222,7707,406385
3223,34947,14919
3224,2,14919
3225,65002,14919
3226,7678,14919
3227,3093,14919
3228,937,11704
3229,70286,11704
3230,13392,11704
3231,6844,11704
3232,5827,11704
3233,67449,14433
3234,10018,14433
3235,25888,14433
3236,15857,14433
3237,3895,14433
3238,30614,64690
3239,36662,64690
3240,17419,64690
3241,13,64690
3242,25072,64690
